,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,FILENAME,OBJECT,FILTER,IMAGETYP,DATE-OBS,EXP-TIME,JD
586,586.0,,,,registered_M82_R*_318.fits,M82,R*,REGISTERED,2025-04-30T22:53:17.03,,2460796.4536693287
587,587.0,,,,registered_M82_G*_323.fits,M82,G*,REGISTERED,2025-04-30T22:54:21.28,,2460796.454412963
588,588.0,,,,registered_M82_B*_326.fits,M82,B*,REGISTERED,2025-04-30T22:55:25.57,,2460796.45515706
589,589.0,,,,registered_M82_H_alpha_328.fits,M82,H_alpha,REGISTERED,2025-04-30T22:56:29.60,,2460796.455898148
590,590.0,,,,registered_M82_R*_332.fits,M82,R*,REGISTERED,2025-04-30T22:58:24.02,,2460796.457222454
591,591.0,,,,registered_M82_G*_334.fits,M82,G*,REGISTERED,2025-04-30T22:59:28.25,,2460796.4579658564
592,592.0,,,,registered_M82_B*_336.fits,M82,B*,REGISTERED,2025-04-30T23:00:32.58,,2460796.4587104167
593,593.0,,,,registered_M82_H_alpha_341.fits,M82,H_alpha,REGISTERED,2025-04-30T23:01:36.62,,2460796.4594516205
594,594.0,,,,registered_M82_R*_343.fits,M82,R*,REGISTERED,2025-04-30T21:23:56.79,,2460796.391629514
595,595.0,,,,registered_M82_G*_346.fits,M82,G*,REGISTERED,2025-04-30T23:03:46.60,,2460796.4609560184
596,596.0,,,,registered_M82_B*_349.fits,M82,B*,REGISTERED,2025-04-30T23:04:50.91,,2460796.4617003477
597,597.0,,,,registered_M82_H_alpha_351.fits,M82,H_alpha,REGISTERED,2025-04-30T23:05:55.13,,2460796.4624436344
598,598.0,,,,registered_M82_R*_356.fits,M82,R*,REGISTERED,2025-04-30T23:07:00.71,,2460796.463202662
599,599.0,,,,registered_M82_G*_358.fits,M82,G*,REGISTERED,2025-04-30T21:25:01.06,,2460796.39237338
600,600.0,,,,registered_M82_B*_362.fits,M82,B*,REGISTERED,2025-04-30T21:26:05.42,,2460796.393118287
601,601.0,,,,registered_M82_H_alpha_363.fits,M82,H_alpha,REGISTERED,2025-04-30T23:10:13.34,,2460796.465432176
602,602.0,,,,registered_M82_R*_368.fits,M82,R*,REGISTERED,2025-04-30T23:11:18.94,,2460796.466191435
603,603.0,,,,registered_M82_G*_371.fits,M82,G*,REGISTERED,2025-04-30T23:12:23.10,,2460796.466934028
604,604.0,,,,registered_M82_B*_372.fits,M82,B*,REGISTERED,2025-04-30T23:13:27.36,,2460796.4676777776
605,605.0,,,,registered_M82_H_alpha_375.fits,M82,H_alpha,REGISTERED,2025-04-30T23:14:31.43,,2460796.468419329
606,606.0,,,,registered_M82_R*_379.fits,M82,R*,REGISTERED,2025-04-30T21:32:37.55,,2460796.3976568286
607,607.0,,,,registered_M82_G*_382.fits,M82,G*,REGISTERED,2025-04-30T23:16:41.50,,2460796.4699247684
608,608.0,,,,registered_M82_B*_385.fits,M82,B*,REGISTERED,2025-04-30T23:17:45.74,,2460796.470668287
609,609.0,,,,registered_M82_H_alpha_387.fits,M82,H_alpha,REGISTERED,2025-04-30T23:18:49.94,,2460796.4714113427
610,610.0,,,,registered_M82_R*_396.fits,M82,R*,REGISTERED,2025-04-30T20:45:00.06,,2460796.364584028
611,611.0,,,,registered_M82_G*_397.fits,M82,G*,REGISTERED,2025-04-30T20:46:04.32,,2460796.365327778
612,612.0,,,,registered_M82_B*_398.fits,M82,B*,REGISTERED,2025-04-30T20:47:08.89,,2460796.366075116
613,613.0,,,,registered_M82_H_alpha_399.fits,M82,H_alpha,REGISTERED,2025-04-30T20:48:13.04,,2460796.3668175926
614,614.0,,,,registered_M82_R*_400.fits,M82,R*,REGISTERED,2025-04-30T20:49:19.01,,2460796.367581134
615,615.0,,,,registered_M82_G*_401.fits,M82,G*,REGISTERED,2025-04-30T20:50:23.38,,2460796.3683261573
616,616.0,,,,registered_M82_B*_402.fits,M82,B*,REGISTERED,2025-04-30T20:51:27.67,,2460796.3690702547
617,617.0,,,,registered_M82_H_alpha_403.fits,M82,H_alpha,REGISTERED,2025-04-30T20:52:31.87,,2460796.36981331
618,618.0,,,,registered_M82_R*_404.fits,M82,R*,REGISTERED,2025-04-30T20:53:37.69,,2460796.370575116
619,619.0,,,,registered_M82_G*_405.fits,M82,G*,REGISTERED,2025-04-30T20:54:42.27,,2460796.371322569
620,620.0,,,,registered_M82_B*_406.fits,M82,B*,REGISTERED,2025-04-30T20:55:46.63,,2460796.372067477
621,621.0,,,,registered_M82_H_alpha_407.fits,M82,H_alpha,REGISTERED,2025-04-30T20:56:50.77,,2460796.372809838
622,622.0,,,,registered_M82_R*_408.fits,M82,R*,REGISTERED,2025-04-30T20:57:56.60,,2460796.373571759
623,623.0,,,,registered_M82_G*_409.fits,M82,G*,REGISTERED,2025-04-30T20:59:00.89,,2460796.3743158565
624,624.0,,,,registered_M82_B*_410.fits,M82,B*,REGISTERED,2025-04-30T21:00:05.27,,2460796.375060996
625,625.0,,,,registered_M82_H_alpha_411.fits,M82,H_alpha,REGISTERED,2025-04-30T21:01:09.48,,2460796.375804167
626,626.0,,,,registered_M82_R*_412.fits,M82,R*,REGISTERED,2025-04-30T21:02:15.39,,2460796.376567014
627,627.0,,,,registered_M82_G*_413.fits,M82,G*,REGISTERED,2025-04-30T21:03:19.69,,2460796.377311227
628,628.0,,,,registered_M82_B*_414.fits,M82,B*,REGISTERED,2025-04-30T21:04:24.00,,2460796.378055556
629,629.0,,,,registered_M82_H_alpha_415.fits,M82,H_alpha,REGISTERED,2025-04-30T21:05:28.19,,2460796.3787984955
630,630.0,,,,registered_M82_R*_416.fits,M82,R*,REGISTERED,2025-04-30T21:06:41.75,,2460796.379649884
631,631.0,,,,registered_M82_G*_417.fits,M82,G*,REGISTERED,2025-04-30T21:07:46.14,,2460796.380395139
632,632.0,,,,registered_M82_B*_418.fits,M82,B*,REGISTERED,2025-04-30T21:08:50.40,,2460796.381138889
633,633.0,,,,registered_M82_H_alpha_419.fits,M82,H_alpha,REGISTERED,2025-04-30T21:09:54.65,,2460796.381882523
634,634.0,,,,registered_M82_R*_420.fits,M82,R*,REGISTERED,2025-04-30T21:11:00.48,,2460796.382644444
635,635.0,,,,registered_M82_G*_421.fits,M82,G*,REGISTERED,2025-04-30T21:12:04.89,,2460796.3833899307
636,636.0,,,,registered_M82_B*_422.fits,M82,B*,REGISTERED,2025-04-30T21:13:09.29,,2460796.3841353008
637,637.0,,,,registered_M82_H_alpha_423.fits,M82,H_alpha,REGISTERED,2025-04-30T21:14:13.54,,2460796.3848789358
638,638.0,,,,registered_M82_R*_424.fits,M82,R*,REGISTERED,2025-04-30T21:15:19.37,,2460796.3856408563
639,639.0,,,,registered_M82_G*_425.fits,M82,G*,REGISTERED,2025-04-30T21:16:23.67,,2460796.386385069
640,640.0,,,,registered_M82_B*_426.fits,M82,B*,REGISTERED,2025-04-30T21:17:28.02,,2460796.387129861
641,641.0,,,,registered_M82_H_alpha_427.fits,M82,H_alpha,REGISTERED,2025-04-30T21:18:32.21,,2460796.3878728007
642,642.0,,,,registered_M82_R*_428.fits,M82,R*,REGISTERED,2025-04-30T21:19:37.96,,2460796.3886337965
643,643.0,,,,registered_M82_G*_429.fits,M82,G*,REGISTERED,2025-04-30T21:20:42.33,,2460796.38937882
644,644.0,,,,registered_M82_B*_430.fits,M82,B*,REGISTERED,2025-04-30T21:21:46.63,,2460796.3901230325
645,645.0,,,,registered_M82_H_alpha_431.fits,M82,H_alpha,REGISTERED,2025-04-30T21:22:50.86,,2460796.390866435
646,646.0,,,,registered_M82_R*_432.fits,M82,R*,REGISTERED,2025-04-30T21:23:56.79,,2460796.391629514
647,647.0,,,,registered_M82_G*_433.fits,M82,G*,REGISTERED,2025-04-30T21:25:01.06,,2460796.39237338
648,648.0,,,,registered_M82_B*_434.fits,M82,B*,REGISTERED,2025-04-30T21:26:05.42,,2460796.393118287
649,649.0,,,,registered_M82_H_alpha_435.fits,M82,H_alpha,REGISTERED,2025-04-30T21:27:09.54,,2460796.3938604165
650,650.0,,,,registered_M82_R*_436.fits,M82,R*,REGISTERED,2025-04-30T21:32:37.55,,2460796.3976568286
651,651.0,,,,registered_M82_G*_437.fits,M82,G*,REGISTERED,2025-04-30T21:33:41.81,,2460796.398400578
652,652.0,,,,registered_M82_B*_438.fits,M82,B*,REGISTERED,2025-04-30T21:34:45.99,,2460796.399143403
653,653.0,,,,registered_M82_H_alpha_439.fits,M82,H_alpha,REGISTERED,2025-04-30T21:35:50.16,,2460796.3998861117
654,654.0,,,,registered_M82_R*_484.fits,M82,R*,REGISTERED,2025-04-30T22:36:04.05,,2460796.4417135417
655,655.0,,,,registered_M82_G*_485.fits,M82,G*,REGISTERED,2025-04-30T22:37:08.35,,2460796.4424577546
656,656.0,,,,registered_M82_B*_486.fits,M82,B*,REGISTERED,2025-04-30T22:38:12.68,,2460796.443202315
657,657.0,,,,registered_M82_H_alpha_487.fits,M82,H_alpha,REGISTERED,2025-04-30T22:39:16.77,,2460796.443944097
658,658.0,,,,registered_M82_R*_488.fits,M82,R*,REGISTERED,2025-04-30T22:40:22.43,,2460796.444704051
659,659.0,,,,registered_M82_G*_489.fits,M82,G*,REGISTERED,2025-04-30T22:41:26.59,,2460796.4454466435
660,660.0,,,,registered_M82_B*_490.fits,M82,B*,REGISTERED,2025-04-30T22:42:30.80,,2460796.4461898147
661,661.0,,,,registered_M82_H_alpha_491.fits,M82,H_alpha,REGISTERED,2025-04-30T22:43:34.92,,2460796.446931944
662,662.0,,,,registered_M82_R*_492.fits,M82,R*,REGISTERED,2025-04-30T22:44:40.53,,2460796.4476913195
663,663.0,,,,registered_M82_G*_493.fits,M82,G*,REGISTERED,2025-04-30T22:45:44.79,,2460796.448435069
664,664.0,,,,registered_M82_B*_494.fits,M82,B*,REGISTERED,2025-04-30T22:46:49.15,,2460796.4491799767
665,665.0,,,,registered_M82_H_alpha_495.fits,M82,H_alpha,REGISTERED,2025-04-30T22:47:53.30,,2460796.4499224536
666,666.0,,,,registered_M82_R*_496.fits,M82,R*,REGISTERED,2025-04-30T22:48:58.83,,2460796.4506809027
667,667.0,,,,registered_M82_G*_497.fits,M82,G*,REGISTERED,2025-04-30T22:50:03.07,,2460796.4514244213
668,668.0,,,,registered_M82_B*_498.fits,M82,B*,REGISTERED,2025-04-30T22:51:07.35,,2460796.4521684027
669,669.0,,,,registered_M82_H_alpha_499.fits,M82,H_alpha,REGISTERED,2025-04-30T22:52:11.43,,2460796.4529100694
670,670.0,,,,registered_M82_R*_500.fits,M82,R*,REGISTERED,2025-04-30T22:53:17.03,,2460796.4536693287
671,671.0,,,,registered_M82_G*_501.fits,M82,G*,REGISTERED,2025-04-30T22:54:21.28,,2460796.454412963
672,672.0,,,,registered_M82_B*_502.fits,M82,B*,REGISTERED,2025-04-30T22:55:25.57,,2460796.45515706
673,673.0,,,,registered_M82_H_alpha_503.fits,M82,H_alpha,REGISTERED,2025-04-30T22:56:29.60,,2460796.455898148
674,674.0,,,,registered_M82_R*_504.fits,M82,R*,REGISTERED,2025-04-30T22:58:24.02,,2460796.457222454
675,675.0,,,,registered_M82_G*_505.fits,M82,G*,REGISTERED,2025-04-30T22:59:28.25,,2460796.4579658564
676,676.0,,,,registered_M82_B*_506.fits,M82,B*,REGISTERED,2025-04-30T23:00:32.58,,2460796.4587104167
677,677.0,,,,registered_M82_H_alpha_507.fits,M82,H_alpha,REGISTERED,2025-04-30T23:01:36.62,,2460796.4594516205
678,678.0,,,,registered_M82_R*_508.fits,M82,R*,REGISTERED,2025-04-30T23:02:42.33,,2460796.460212153
679,679.0,,,,registered_M82_G*_509.fits,M82,G*,REGISTERED,2025-04-30T23:03:46.60,,2460796.4609560184
680,680.0,,,,registered_M82_B*_510.fits,M82,B*,REGISTERED,2025-04-30T23:04:50.91,,2460796.4617003477
681,681.0,,,,registered_M82_H_alpha_511.fits,M82,H_alpha,REGISTERED,2025-04-30T23:05:55.13,,2460796.4624436344
682,682.0,,,,registered_M82_R*_512.fits,M82,R*,REGISTERED,2025-04-30T23:07:00.71,,2460796.463202662
683,683.0,,,,registered_M82_G*_513.fits,M82,G*,REGISTERED,2025-04-30T23:08:05.02,,2460796.4639469907
684,684.0,,,,registered_M82_B*_514.fits,M82,B*,REGISTERED,2025-04-30T23:09:09.23,,2460796.464690162
685,685.0,,,,registered_M82_H_alpha_515.fits,M82,H_alpha,REGISTERED,2025-04-30T23:10:13.34,,2460796.465432176
686,686.0,,,,registered_M82_R*_516.fits,M82,R*,REGISTERED,2025-04-30T23:11:18.94,,2460796.466191435
687,687.0,,,,registered_M82_G*_517.fits,M82,G*,REGISTERED,2025-04-30T23:12:23.10,,2460796.466934028
688,688.0,,,,registered_M82_B*_518.fits,M82,B*,REGISTERED,2025-04-30T23:13:27.36,,2460796.4676777776
689,689.0,,,,registered_M82_H_alpha_519.fits,M82,H_alpha,REGISTERED,2025-04-30T23:14:31.43,,2460796.468419329
690,690.0,,,,registered_M82_R*_520.fits,M82,R*,REGISTERED,2025-04-30T23:15:37.14,,2460796.469179861
691,691.0,,,,registered_M82_G*_521.fits,M82,G*,REGISTERED,2025-04-30T23:16:41.50,,2460796.4699247684
692,692.0,,,,registered_M82_B*_522.fits,M82,B*,REGISTERED,2025-04-30T23:17:45.74,,2460796.470668287
693,693.0,,,,registered_M82_H_alpha_523.fits,M82,H_alpha,REGISTERED,2025-04-30T23:18:49.94,,2460796.4714113427
694,,,,,final_M82_B*.fits,M82,R*,FINAL,2025-04-30T20:49:19.01,,2460796.367581134
695,,,,,final_M82_R*.fits,M82,R*,FINAL,2025-04-30T20:49:19.01,,2460796.367581134
696,,,,,final_M82_H_alpha.fits,M82,R*,FINAL,2025-04-30T20:49:19.01,,2460796.367581134
697,,,,,final_M82_G*.fits,M82,R*,FINAL,2025-04-30T20:49:19.01,,2460796.367581134
